,t_ms,type,id,x,y,x_est,y_est,vx_est,vy_est,yaw_est,vel_est,scenario_id
26,6.5,p,p2,18.0914,8.651,18.0875,8.6555,0.0275,0.3848,,,23
27,7.0,p,p2,18.1405,8.9232,18.1397,8.9216,0.0842,0.4936,,,23
28,7.5,p,p2,18.0606,9.4149,18.0631,9.4097,-0.091,0.8499,,,23
29,8.0,p,p2,18.0935,10.04,18.0919,10.0357,0.0187,1.1467,,,23
30,8.5,p,p2,17.986,10.7099,17.9884,10.7078,-0.14800000000000002,1.2924,,,23
31,9.0,p,p2,17.9761,11.3671,17.9748,11.3668,-0.0587,1.3114,,,23
32,9.5,p,p2,17.877,12.0413,17.8784,12.040999999999999,-0.1577,1.3386,,,23
33,10.0,p,p2,17.8775,12.7089,17.8759,12.7089,-0.0451,1.3366,,,23
34,10.5,p,p2,17.7927,13.3708,17.7939,13.3709,-0.1328,1.3273,,,23
35,11.0,p,p2,17.7746,14.0151,17.7737,14.0155,-0.0647,1.2991,,,23
36,11.5,p,p2,17.6862,14.6461,17.6873,14.6465,-0.1444,1.2717,,,23
37,12.0,p,p2,17.6551,15.286,17.6543,15.286,-0.0866,1.2770000000000001,,,23
38,12.5,p,p2,17.6037,15.9044,17.6039,15.9048,-0.0971,1.248,,,23
39,13.0,p,p2,17.5923,16.5305,17.5915,16.5305,-0.0437,1.2504,,,23
40,3.5,p,p3,19.4626,16.961,19.4626,16.961,0.0422,-1.2990000000000002,,,23
41,4.0,p,p3,19.4837,16.3116,19.4837,16.3116,0.0422,-1.2990000000000002,,,23
42,4.5,p,p3,19.5489,15.6463,19.5479,15.6467,0.1045,-1.3213,,,23
43,5.0,p,p3,19.5145,14.9967,19.5162,14.9964,-0.0193,-1.3059,,,23
44,5.5,p,p3,19.5578,14.3376,19.5567,14.3377,0.0547,-1.3144,,,23
45,6.0,p,p3,19.5351,13.6685,19.5361,13.6687,-0.0162,-1.3318,,,23
46,6.5,p,p3,19.5417,12.9836,19.5414,12.984000000000002,0.0037,-1.3596,,,23
47,7.0,p,p3,19.4885,12.5561,19.4896,12.5508,-0.0756,-0.9954,,,23
48,7.5,p,p3,19.4673,12.2806,19.467,12.2758,-0.0532,-0.6666,,,23
49,8.0,p,p3,19.5367,11.8453,19.5347,11.8474,0.0861,-0.8071,,,23
50,8.5,p,p3,19.5078,11.3417,19.5092,11.3438,-0.0151,-0.9547,,,23
51,9.0,p,p3,19.6005,10.8353,19.5984,10.8359,0.1277,-0.9998,,,23
52,9.5,p,p3,19.5553,10.3363,19.5575,10.3363,-0.0269,-0.9994,,,23
53,10.0,p,p3,19.4727,9.7902,19.4742,9.7912,-0.13,-1.0665,,,23
54,10.5,p,p3,19.4472,9.222999999999999,19.4464,9.2237,-0.0751,-1.117,,,23
55,11.0,p,p3,19.406,8.6288,19.4061,8.6296,-0.0792,-1.1696,,,23
56,11.5,p,p3,19.4597,8.0226,19.4578,8.023,0.0556,-1.2017,,,23
57,12.0,p,p3,19.4432,7.4018,19.4441,7.4022,-0.0056,-1.2312,,,23
58,12.5,p,p3,19.4987,6.7856,19.4975,6.7856,0.0774,-1.2326,,,23
59,13.0,p,p3,19.4676,6.2013,19.4691,6.2007,-0.0217,-1.1863,,,23
60,3.5,p,p4,21.2885,16.7307,21.2885,16.7307,-0.0725,-1.3513,,,23
61,4.0,p,p4,21.2523,16.055,21.2523,16.055,-0.0725,-1.3513,,,23
62,4.5,p,p4,21.274,15.3397,21.2726,15.3406,0.0094,-1.4074,,,23
63,5.0,p,p4,21.2366,14.6324,21.2374,14.6325,-0.0495,-1.4140000000000001,,,23
64,5.5,p,p4,21.2724,13.9949,21.2712,13.9935,0.0368,-1.3136,,,23
65,6.0,p,p4,21.2282,13.364,21.2295,13.3634,-0.0519,-1.2741,,,23
66,6.5,p,p4,21.3399,12.7517,21.3371,12.7512,0.1453,-1.2374,,,23
67,7.0,p,p4,21.2763,12.2593,21.2791,12.2566,-0.0476,-1.0542,,,23
68,7.5,p,p4,21.1507,11.7011,21.1529,11.7017,-0.1988,-1.0952,,,23
69,8.0,p,p4,21.066,11.0644,21.0657,11.0662,-0.1807,-1.225,,,23
70,8.5,p,p4,21.0526,10.4274,21.051,10.427999999999999,-0.0691,-1.263,,,23
71,9.0,p,p4,21.1856,9.7729,21.1821,9.7734,0.1755,-1.297,,,23
72,9.5,p,p4,21.209,9.0481,21.2102,9.0497,0.0875,-1.4080000000000001,,,23
73,10.0,p,p4,21.3903,8.3813,21.3874,8.3805,0.2845,-1.3566,,,23
74,10.5,p,p4,21.4471,7.6719,21.4488,7.6725,0.1651,-1.4004,,,23
75,11.0,p,p4,21.5972,6.9001,21.5959,6.9016,0.2603,-1.5048,,,23
76,11.5,p,p4,21.5528,6.1279,21.5564,6.1284,0.0099,-1.5355,,,23
77,12.0,p,p4,21.5721,5.3344,21.5718,5.3349,0.0254,-1.5734,,,23
78,12.5,p,p4,21.5415,4.5918,21.5424,4.5908,-0.0368,-1.5105,,,23
79,13.0,p,p4,21.5556,3.8753,21.555,3.8744,0.0089,-1.4531,,,23
80,3.5,p,p5,20.8558,5.0834,20.8558,5.0834,0.0598,1.1573,,,23
81,4.0,p,p5,20.8857,5.6621,20.8857,5.6621,0.0598,1.1573,,,23
82,4.5,p,p5,20.805,6.2372,20.8076,6.2372,-0.0964,1.1522,,,23
83,5.0,p,p5,20.7979,6.7569,20.7971,6.7581,-0.0407,1.0707,,,23
84,5.5,p,p5,20.7567,6.9948,20.7571,7.001,-0.0698,0.6389,,,23
85,6.0,p,p5,20.6975,7.0985,20.698,7.1032,-0.1055,0.3181,,,23
86,6.5,p,p5,20.669,7.1717,20.6686,7.1736,-0.0711,0.1872,,,23
87,7.0,p,p5,20.7459,7.2677,20.7435,7.2677,0.092,0.188,,,23
88,7.5,p,p5,20.7581,7.4559,20.7588,7.4539,0.0467,0.3242,,,23
89,8.0,p,p5,20.7876,7.5932,20.7875,7.5937,0.0545,0.2913,,,23
90,8.5,p,p5,20.8115,7.6951,20.8116,7.6961,0.0499,0.2274,,,23
91,9.0,p,p5,20.6486,8.0603,20.6525,8.055,-0.2218,0.5895,,,23
92,9.5,p,p5,20.6672,8.7116,20.6645,8.704,-0.0403,1.1125,,,23
93,10.0,p,p5,20.7133,9.4656,20.7118,9.4613,0.0593,1.4093,,,23
94,10.5,p,p5,20.8297,10.2382,20.8278,10.2367,0.1868,1.5137,,,23
95,11.0,p,p5,20.8149,11.0292,20.8171,11.0285,0.0331,1.5653,,,23
96,11.5,p,p5,20.8421,11.8012,20.8419,11.8014,0.0453,1.551,,,23
97,12.0,p,p5,20.7822,12.5345,20.784000000000002,12.5354,-0.0737,1.4897,,,23
98,12.5,p,p5,20.7718,13.2469,20.7713,13.2476,-0.038,1.4415,,,23
99,13.0,p,p5,20.8038,13.9603,20.8028,13.9605,0.0365,1.4298,,,23
100,3.5,p,p6,21.886999999999997,5.0982,21.886999999999997,5.0982,0.0309,1.3014,,,23
101,4.0,p,p6,21.9025,5.7489,21.9025,5.7489,0.0309,1.3014,,,23
102,4.5,p,p6,21.8941,6.3626,21.8947,6.3635,-0.0028,1.2492,,,23
103,5.0,p,p6,21.8689,6.9067,21.8694,6.9084,-0.038,1.1316,,,23
104,5.5,p,p6,21.8366,7.2853,21.8369,7.2893,-0.057999999999999996,0.8585,,,23
105,6.0,p,p6,21.8528,7.4561,21.8519,7.4616,0.006999999999999999,0.4791,,,23
106,6.5,p,p6,21.8814,7.5219,21.8809,7.5256,0.0446,0.22,,,23
107,7.0,p,p6,21.8739,7.6558,21.8745,7.6554,0.0023,0.2492,,,23
108,7.5,p,p6,21.8514,7.8608,21.8519,7.8592,-0.0328,0.3661,,,23
109,8.0,p,p6,21.9276,8.0296,21.9257,8.0298,0.1004,0.3478,,,23
110,8.5,p,p6,22.0206,8.2146,22.0196,8.2143,0.1649,0.3635,,,23
111,9.0,p,p6,22.0605,8.6391,22.0614,8.634,0.1049,0.7148,,,23
112,9.5,p,p6,22.0892,9.1967,22.0897,9.1924,0.0693,1.0115,,,23
113,10.0,p,p6,22.1649,9.9331,22.1641,9.9282,0.1279,1.3512,,,23
114,10.5,p,p6,22.1733,10.652999999999999,22.1744,10.6519,0.0487,1.4223,,,23
115,11.0,p,p6,22.1986,11.4386,22.1986,11.437000000000001,0.0485,1.5315,,,23
116,11.5,p,p6,22.2441,12.2082,22.2436,12.208,0.0791,1.5393,,,23
117,12.0,p,p6,22.2725,12.9794,22.2727,12.9794,0.0637,1.5418,,,23
118,12.5,p,p6,22.3055,13.7169,22.3055,13.7176,0.065,1.4936,,,23
119,13.0,p,p6,22.2515,14.4277,22.2533,14.4285,-0.06,1.4405,,,23
120,3.5,p,p7,20.1593,17.0024,20.1593,17.0024,0.0383,-1.4207,,,23
121,4.0,p,p7,20.1785,16.2921,20.1785,16.2921,0.0383,-1.4207,,,23
122,4.5,p,p7,20.2711,15.5938,20.2694,15.5935,0.1421,-1.4037,,,23
123,5.0,p,p7,20.2668,14.8581,20.2683,14.8588,0.0356,-1.4522,,,23
124,5.5,p,p7,20.3178,14.1253,20.3172,14.1255,0.0814,-1.4628,,,23
125,6.0,p,p7,20.2613,13.4314,20.2633,13.4306,-0.0582,-1.4089,,,23
126,6.5,p,p7,20.262999999999998,12.8846,20.2624,12.8813,-0.0166,-1.1798,,,23
127,7.0,p,p7,20.1705,12.6572,20.1722,12.6496,-0.1374,-0.6509999999999999,,,23
128,7.5,p,p7,20.2044,12.6439,20.2023,12.6372,0.0085,-0.1887,,,23
129,8.0,p,p7,20.0556,12.2683,20.0587,12.2741,-0.2098,-0.5855,,,23
130,8.5,p,p7,20.0598,11.6141,20.0575,11.6217,-0.0567,-1.1164,,,23
131,9.0,p,p7,20.063,10.9703,20.0623,10.9722,-0.0079,-1.2512,,,23
132,9.5,p,p7,20.1691,10.3001,20.1667,10.3011,0.1522,-1.3185,,,23
133,10.0,p,p7,20.1289,9.6624,20.1313,9.662,-0.0125,-1.2887,,,23
134,10.5,p,p7,20.183,9.0353,20.1818,9.0349,0.0713,-1.2632,,,23
135,11.0,p,p7,20.2162,8.3881,20.2162,8.3884,0.0696,-1.2853,,,23
136,11.5,p,p7,20.3223,7.7538,20.3208,7.7537,0.1726,-1.2736,,,23
137,12.0,p,p7,20.3468,7.1442,20.3481,7.1436,0.0854,-1.2341,,,23
138,12.5,p,p7,20.387,6.5499,20.3871,6.5494,0.0799,-1.2003,,,23
139,13.0,p,p7,20.3194,6.0011,20.3217,6.0,-0.0757,-1.1254,,,23
140,3.5,p,p8,19.9049,3.4130000000000003,19.9049,3.4130000000000003,-0.2247,1.3347,,,23
141,4.0,p,p8,19.7926,4.0803,19.7926,4.0803,-0.2247,1.3347,,,23
142,4.5,p,p8,19.7336,4.7027,19.7324,4.7038,-0.1492,1.2712,,,23
143,5.0,p,p8,19.5492,5.3331,19.5515,5.3332,-0.3061,1.2621,,,23
144,5.5,p,p8,19.484,5.9716,19.4822,5.9715,-0.1824,1.2728,,,23
145,6.0,p,p8,19.3774,6.6208,19.3777,6.6206,-0.2022,1.2915,,,23
146,6.5,p,p8,19.3406,7.1931,19.3392,7.1946,-0.1097,1.1857,,,23
147,7.0,p,p8,19.2595,7.6745,19.26,7.6769,-0.1456,1.0224,,,23
148,7.5,p,p8,19.1877,8.1426,19.1877,8.1435,-0.1449,0.9566,,,23
149,8.0,p,p8,19.1371,8.7045,19.1366,8.7028,-0.1134,1.0762,,,23
150,8.5,p,p8,19.0635,9.3198,19.0638,9.3181,-0.1372,1.1902,,,23
151,9.0,p,p8,19.0547,10.0009,19.0535,9.9991,-0.0512,1.3169,,,23
152,9.5,p,p8,19.0193,10.6849,19.0195,10.6844,-0.0635,1.3566,,,23
153,10.0,p,p8,19.1606,11.3245,19.157,11.3253,0.1864,1.3015,,,23
154,10.5,p,p8,19.2122,12.0361,19.213,12.0348,0.1315,1.3882,,,23
155,11.0,p,p8,19.3162,12.7309,19.3154,12.7308,0.1856,1.391,,,23
156,11.5,p,p8,19.3301,13.4069,19.3317,13.4073,0.0727,1.3630000000000002,,,23
157,12.0,p,p8,19.3282,14.1112,19.329,14.1107,0.015,1.3953,,,23
158,12.5,p,p8,19.3286,14.7904,19.3287,14.7908,0.0035,1.3693,,,23
159,13.0,p,p8,19.3057,15.4788,19.3062,15.4787,-0.0323,1.3741,,,23
160,3.5,t,t1,34.7865,11.6636,34.7865,11.6636,,,-3.0522,1.7639,23
161,4.0,t,t1,33.9081,11.5849,33.9081,11.5849,,,-3.0522,1.7639,23
162,4.5,t,t1,32.8433,11.5488,32.845,11.5485,,,-3.0593,1.7861,23
163,5.0,t,t1,31.6667,11.4973,31.6693,11.4971,,,-3.0686,1.8486,23
164,5.5,t,t1,30.5107,11.4385,30.5127,11.4385,,,-3.0753,1.9174,23
165,6.0,t,t1,29.3952,11.3989,29.3965,11.3988,,,-3.0852,1.9721,23
166,6.5,t,t1,28.3548,11.3453,28.3552,11.3453,,,-3.0868,1.9936,23
167,7.0,t,t1,27.4114,11.2873,27.410999999999998,11.2873,,,-3.0849,1.9731,23
168,7.5,t,t1,26.6521,11.2582,26.6503,11.258,,,-3.0892,1.8789,23
169,8.0,t,t1,26.22,11.2526,26.2161,11.2523,,,-3.0944,1.6632,23
170,8.5,t,t1,25.9711,11.2402,25.9666,11.24,,,-3.0942,1.4118,23
171,9.0,t,t1,25.9596,11.237,25.9543,11.2367,,,-3.0935,1.1099,23
172,9.5,t,t1,25.9617,11.2501,25.9574,11.2498,,,-3.0968,0.8655,23
173,10.0,t,t1,25.9704,11.2408,25.967,11.2407,,,-3.0945,0.6717,23
174,10.5,t,t1,25.9715,11.247,25.9689,11.2468,,,-3.0958,0.5231,23
175,11.0,t,t1,25.967,11.24,25.965,11.24,,,-3.0945,0.4099,23
176,11.5,t,t1,25.9577,11.2429,25.9562,11.2428,,,-3.0951,0.3236,23
177,12.0,t,t1,25.7663,11.2282,25.7665,11.2282,,,-3.0942,0.336,23
178,12.5,t,t1,25.2655,11.1955,25.268,11.1957,,,-3.0926,0.48200000000000004,23
179,13.0,t,t1,24.488000000000003,11.1551,24.4921,11.1553,,,-3.092,0.7181,23
0,3.5,p,p1,23.4337,4.905,23.4337,4.905,0.1301,1.4998,,,24
1,4.0,p,p1,23.4987,5.6549,23.4987,5.6549,0.1301,1.4998,,,24
2,4.5,p,p1,23.4809,6.3979,23.4829,6.398,0.0131,1.4901,,,24
3,5.0,p,p1,23.6217,7.0914,23.619,7.0925,0.2044,1.4154,,,24
4,5.5,p,p1,23.6459,7.7415,23.6475,7.7427,0.0956,1.3305,,,24
5,6.0,p,p1,23.7955,8.3971,23.7934,8.3973,0.2405,1.3148,,,24
6,6.5,p,p1,23.8025,8.823,23.8048,8.8279,0.0797,0.9799,,,24
7,7.0,p,p1,23.8884,9.1348,23.8875,9.1386,0.14300000000000002,0.7153,,,24
8,7.5,p,p1,23.9671,9.2443,23.967,9.2496,0.1547,0.3512,,,24
9,8.0,p,p1,23.9661,9.2221,23.9677,9.2264,0.0417,0.0576,,,24
10,8.5,p,p1,23.9247,9.1068,23.926,9.1099,-0.0507,-0.1569,,,24
11,9.0,p,p1,23.899,9.1626,23.899,9.1599,-0.0532,0.0327,,,24
12,9.5,p,p1,23.9781,9.617,23.9759,9.6078,0.0996,0.6699,,,24
13,10.0,p,p1,23.8844,10.2091,23.8873,10.2035,-0.1047,1.055,,,24
14,10.5,p,p1,23.8954,10.8526,23.8941,10.85,-0.0174,1.2307,,,24
15,11.0,p,p1,23.9418,11.4887,23.9406,11.4882,0.0641,1.2644,,,24
16,11.5,p,p1,23.9829,12.0714,23.9827,12.0724,0.0789,1.1935,,,24
17,12.0,p,p1,23.9476,12.7707,23.9492,12.7686,-0.0288,1.3404,,,24
18,12.5,p,p1,23.8811,13.4204,23.8822,13.4208,-0.1065,1.3138,,,24
19,3.5,p,p2,18.0294,18.1344,18.0294,18.1344,-0.0596,-1.1715,,,24
20,4.0,p,p2,17.9997,17.5487,17.9997,17.5487,-0.0596,-1.1715,,,24
21,4.5,p,p2,18.0988,16.9327,18.0958,16.9334,0.1225,-1.2142,,,24
22,5.0,p,p2,18.112000000000002,16.3305,18.113,16.3304,0.0574,-1.2081,,,24
23,5.5,p,p2,18.1689,15.7457,18.1684,15.7453,0.0968,-1.1802,,,24
24,6.0,p,p2,18.133,15.2435,18.1348,15.2416,-0.0243,-1.0526,,,24
25,6.5,p,p2,18.1894,14.8505,18.188,14.8476,0.0723,-0.8573,,,24
26,7.0,p,p2,18.2596,14.5231,18.2589,14.5209,0.1235,-0.7067,,,24
27,7.5,p,p2,18.2021,14.1556,18.2046,14.1558,-0.0478,-0.7241,,,24
28,8.0,p,p2,18.2797,13.782,18.2777,13.7822,0.0954,-0.7412,,,24
29,8.5,p,p2,18.3067,13.3677,18.3071,13.3686,0.0684,-0.8046,,,24
30,9.0,p,p2,18.2162,12.8448,18.2188,12.8474,-0.1124,-0.9802,,,24
31,9.5,p,p2,18.2394,12.2953,18.2377,12.2966,-0.0014,-1.0699,,,24
32,10.0,p,p2,18.1741,11.7071,18.1754,11.7083,-0.0924,-1.1486,,,24
33,10.5,p,p2,18.2193,11.0952,18.2174,11.095999999999998,0.0378,-1.2047,,,24
34,11.0,p,p2,18.1955,10.5155,18.1963,10.5151,-0.0213,-1.173,,,24
35,11.5,p,p2,18.2091,9.8943,18.2087,9.895,0.0126,-1.2226,,,24
36,12.0,p,p2,18.191,9.2742,18.1915,9.2744,-0.022000000000000002,-1.2363,,,24
37,12.5,p,p2,18.1584,8.6618,18.1589,8.6617,-0.054000000000000006,-1.2283,,,24
38,3.5,p,p3,19.9524,3.4033,19.9524,3.4033,0.1805,1.2018,,,24
39,4.0,p,p3,20.0427,4.0042,20.0427,4.0042,0.1805,1.2018,,,24
40,4.5,p,p3,20.05,4.6253,20.0519,4.6248,0.0634,1.2304,,,24
41,5.0,p,p3,20.1427,5.2803,20.1414,5.2794,0.1487,1.2885,,,24
42,5.5,p,p3,20.1702,5.9646,20.1711,5.9637,0.0828,1.3476,,,24
43,6.0,p,p3,20.2484,6.535,20.2477,6.5371,0.1347,1.1994,,,24
44,6.5,p,p3,20.2986,6.9349,20.2989,6.9391,0.1109,0.9074,,,24
45,7.0,p,p3,20.2771,7.2184,20.2787,7.2221,-0.0008,0.6554,,,24
46,7.5,p,p3,20.3268,7.3517,20.3258,7.3558,0.0693,0.369,,,24
47,8.0,p,p3,20.3756,7.5286,20.3753,7.5288,0.0912,0.35200000000000004,,,24
48,8.5,p,p3,20.3084,7.9116,20.3107,7.9072,-0.0714,0.6509,,,24
49,9.0,p,p3,20.3591,8.3473,20.3573,8.3449,0.0501,0.8166,,,24
50,9.5,p,p3,20.3988,8.8911,20.3984,8.8882,0.0738,1.0159,,,24
51,10.0,p,p3,20.4318,9.4679,20.4318,9.4664,0.0686,1.1196,,,24
52,10.5,p,p3,20.4599,10.0695,20.46,10.0686,0.0596,1.1822,,,24
53,11.0,p,p3,20.3841,10.709000000000001,20.3863,10.708,-0.0932,1.2535,,,24
54,11.5,p,p3,20.4,11.3411,20.3988,11.3409,-0.006,1.2627,,,24
55,12.0,p,p3,20.3379,11.9743,20.3391,11.9743,-0.0896,1.2656,,,24
56,12.5,p,p3,20.4294,12.5943,20.4266,12.5946,0.1056,1.2472,,,24
57,3.5,p,p4,22.2754,3.4092,22.2754,3.4092,0.2892,1.5341,,,24
58,4.0,p,p4,22.42,4.1763,22.42,4.1763,0.2892,1.5341,,,24
59,4.5,p,p4,22.4226,4.9619,22.4259,4.9614,0.0887,1.5603,,,24
60,5.0,p,p4,22.4751,5.7457,22.475,5.7457,0.0957,1.5663,,,24
61,5.5,p,p4,22.4517,6.4579,22.4532,6.4594,-0.0071,1.4639,,,24
62,6.0,p,p4,22.5011,7.1693,22.5,7.1697,0.0673,1.4319,,,24
63,6.5,p,p4,22.5421,7.8076,22.5419,7.8093,0.0795,1.3191,,,24
64,7.0,p,p4,22.5819,8.3559,22.5819,8.3582,0.0798,1.1558,,,24
65,7.5,p,p4,22.7091,8.736,22.7072,8.7402,0.2059,0.8665,,,24
66,8.0,p,p4,22.7319,8.8157,22.7336,8.8231,0.0928,0.3493,,,24
67,8.5,p,p4,22.7441,8.8607,22.7449,8.8636,0.040999999999999995,0.1511,,,24
68,9.0,p,p4,22.6815,9.155,22.6833,9.1505,-0.0802,0.4632,,,24
69,9.5,p,p4,22.6558,9.6445,22.6556,9.639,-0.0619,0.8425,,,24
70,10.0,p,p4,22.7425,10.2479,22.7401,10.244000000000002,0.1085,1.1137,,,24
71,10.5,p,p4,22.7275,10.8902,22.7289,10.8884,0.0119,1.2429999999999999,,,24
72,11.0,p,p4,22.8031,11.6011,22.8017,11.5992,0.1106,1.3749,,,24
73,11.5,p,p4,22.68,12.3359,22.6837,12.3349,-0.1453,1.4461,,,24
74,12.0,p,p4,22.62,13.06,22.6199,13.06,-0.1323,1.4492,,,24
75,12.5,p,p4,22.4606,13.765999999999998,22.4625,13.7663,-0.2669,1.4223,,,24
76,3.5,p,p5,21.2884,17.7345,21.2884,17.7345,-0.0706,-1.1502,,,24
77,4.0,p,p5,21.2531,17.1594,21.2531,17.1594,-0.0706,-1.1502,,,24
78,4.5,p,p5,21.2878,16.5764,21.2862,16.5766,0.0282,-1.1613,,,24
79,5.0,p,p5,21.2147,15.9955,21.2165,15.9955,-0.0955,-1.1619,,,24
80,5.5,p,p5,21.2353,15.3958,21.2339,15.3962,0.0008,-1.1891,,,24
81,6.0,p,p5,21.1204,14.7824,21.1228,14.7828,-0.1638,-1.2168,,,24
82,6.5,p,p5,20.9312,14.1967,20.9335,14.1962,-0.3225,-1.1846,,,24
83,7.0,p,p5,20.7658,13.8958,20.7659,13.8897,-0.3318,-0.7627,,,24
84,7.5,p,p5,20.6636,13.7337,20.6622,13.729000000000001,-0.2399,-0.4369,,,24
85,8.0,p,p5,20.7317,13.495999999999999,20.7278,13.4963,0.0339,-0.4579,,,24
86,8.5,p,p5,20.6992,13.3532,20.7002,13.3514,-0.0318,-0.3338,,,24
87,9.0,p,p5,20.6543,13.0867,20.6549,13.0887,-0.0752,-0.4753,,,24
88,9.5,p,p5,20.7976,12.6791,20.7938,12.6827,0.1854,-0.7239,,,24
89,10.0,p,p5,20.7863,12.0926,20.7884,12.0974,0.0406,-1.0537,,,24
90,10.5,p,p5,20.9279,11.5096,20.9254,11.5109,0.2128,-1.1417,,,24
91,11.0,p,p5,20.997,10.8933,20.9978,10.8943,0.1626,-1.2093,,,24
92,11.5,p,p5,21.0234,10.2717,21.0246,10.2721,0.0822,-1.2352,,,24
93,12.0,p,p5,21.0579,9.6474,21.058000000000003,9.6476,0.0709,-1.2454,,,24
94,12.5,p,p5,21.0034,9.0522,21.0053,9.0516,-0.0594,-1.2059,,,24
95,3.5,p,p6,22.5709,18.4639,22.5709,18.4639,-0.1401,-1.1208,,,24
96,4.0,p,p6,22.5008,17.9035,22.5008,17.9035,-0.1401,-1.1208,,,24
97,4.5,p,p6,22.4524,17.387999999999998,22.4519,17.387,-0.1096,-1.0574,,,24
98,5.0,p,p6,22.3533,16.8229,22.3542,16.8237,-0.1728,-1.1085,,,24
99,5.5,p,p6,22.331999999999997,16.2686,22.3307,16.2686,-0.08,-1.1096,,,24
100,6.0,p,p6,22.245,15.6853,22.2459,15.6859,-0.1461,-1.1508,,,24
101,6.5,p,p6,22.2507,15.1258,22.2491,15.1255,-0.0336,-1.1287,,,24
102,7.0,p,p6,22.1845,14.6456,22.1855,14.6438,-0.1026,-1.0066,,,24
103,7.5,p,p6,22.1175,14.2809,22.1179,14.277999999999999,-0.1268,-0.8037,,,24
104,8.0,p,p6,22.0351,14.1874,22.0355,14.1809,-0.1548,-0.3537,,,24
105,8.5,p,p6,21.9952,14.1409,21.9944,14.138,-0.1012,-0.1559,,,24
106,9.0,p,p6,21.9724,14.0667,21.9718,14.0666,-0.0599,-0.1463,,,24
107,9.5,p,p6,22.0387,13.8703,22.0367,13.8728,0.0802,-0.3243,,,24
108,10.0,p,p6,22.0064,13.5025,22.0079,13.5069,-0.0215,-0.6252,,,24
109,10.5,p,p6,22.0176,13.0255,22.0172,13.029000000000002,0.0081,-0.8692,,,24
110,11.0,p,p6,22.0417,12.5119,22.0413,12.5136,0.0377,-0.9885,,,24
111,11.5,p,p6,22.0848,11.9882,22.0842,11.9888,0.0733,-1.0336,,,24
112,12.0,p,p6,22.1729,11.4166,22.1718,11.4177,0.1485,-1.1137,,,24
113,12.5,p,p6,22.2022,10.89,22.2031,10.8894,0.0851,-1.0716,,,24
114,3.5,p,p7,20.8173,3.3689999999999998,20.8173,3.3689999999999998,0.0743,1.3528,,,24
115,4.0,p,p7,20.8545,4.0454,20.8545,4.0454,0.0743,1.3528,,,24
116,4.5,p,p7,20.8589,4.7359,20.8597,4.7356,0.0281,1.3726,,,24
117,5.0,p,p7,20.9521,5.4937,20.9505,5.4922,0.1414,1.4764,,,24
118,5.5,p,p7,21.04,6.2494,21.0396,6.249,0.1686,1.5038,,,24
119,6.0,p,p7,21.1433,7.0084,21.1429,7.0082,0.1966,1.5147,,,24
120,6.5,p,p7,21.2715,7.5954,21.2708,7.599,0.2404,1.2687,,,24
121,7.0,p,p7,21.3148,7.7283,21.3164,7.7388,0.1301,0.5386,,,24
122,7.5,p,p7,21.2634,7.6731,21.2659,7.6801,-0.0404,0.0542,,,24
123,8.0,p,p7,21.3484,7.7292,21.3462,7.7287,0.10800000000000001,0.086,,,24
124,8.5,p,p7,21.5111,7.8752,21.5088,7.872999999999999,0.2683,0.2355,,,24
125,9.0,p,p7,21.518,8.1893,21.5206,8.1852,0.0877,0.5226,,,24
126,9.5,p,p7,21.5149,8.6263,21.5159,8.6225,0.016,0.7825,,,24
127,10.0,p,p7,21.6142,9.2484,21.6123,9.2435,0.1465,1.1216,,,24
128,10.5,p,p7,21.6052,9.9439,21.6069,9.941,0.0303,1.3235,,,24
129,11.0,p,p7,21.6368,10.6325,21.6365,10.6319,0.0517,1.3666,,,24
130,11.5,p,p7,21.5974,11.328,21.5988,11.3277,-0.0421,1.3851,,,24
131,12.0,p,p7,21.5534,11.9917,21.5539,11.9923,-0.0772,1.3438,,,24
132,12.5,p,p7,21.4572,12.6891,21.4584,12.6886,-0.1613,1.3798,,,24
133,3.5,p,p8,19.9752,17.3007,19.9752,17.3007,0.1462,-1.1177,,,24
134,4.0,p,p8,20.0483,16.7419,20.0483,16.7419,0.1462,-1.1177,,,24
135,4.5,p,p8,20.0233,16.1246,20.0255,16.125999999999998,0.0075,-1.2001,,,24
136,5.0,p,p8,20.1169,15.5629,20.115,15.5622,0.1341,-1.1466,,,24
137,5.5,p,p8,20.0331,14.9767,20.0362,14.9769,-0.0813,-1.1642,,,24
138,6.0,p,p8,20.0356,14.373,20.0348,14.3735,-0.0234,-1.1958,,,24
139,6.5,p,p8,19.9942,13.8399,19.9948,13.8385,-0.0652,-1.1028,,,24
140,7.0,p,p8,19.9307,13.5106,19.9313,13.5059,-0.1107,-0.7797,,,24
141,7.5,p,p8,19.9309,13.3251,19.9297,13.3207,-0.0313,-0.4775,,,24
142,8.0,p,p8,19.9454,13.2373,19.9448,13.234000000000002,0.013999999999999999,-0.253,,,24
143,8.5,p,p8,19.9185,13.2072,19.9192,13.2051,-0.0341,-0.109,,,24
144,9.0,p,p8,19.8778,13.1051,19.8783,13.1061,-0.0693,-0.1748,,,24
145,9.5,p,p8,19.9423,12.7246,19.9403,12.7308,0.0733,-0.5998,,,24
146,10.0,p,p8,19.8818,12.2497,19.8838,12.2535,-0.0641,-0.8617,,,24
147,10.5,p,p8,19.7964,11.7207,19.7976,11.7229,-0.1442,-1.0090000000000001,,,24
